"shapeid"|"x"|"y" 
"18"|"-47.3523147307"|"-15.8122214161"
"18"|"-47.3469846884"|"-15.8079055749"
"18"|"-47.348539135"|"-15.8037936112"
"18"|"-47.3386807212"|"-15.7946333141"
"18"|"-47.3342045547"|"-15.7805077098"
"18"|"-47.3297942467"|"-15.7794657689"
"18"|"-47.3301281271"|"-15.7738515791"
"18"|"-47.3268211563"|"-15.7710812961"
"18"|"-47.3286872724"|"-15.7674007224"
"18"|"-47.3199358078"|"-15.7569715293"
"18"|"-47.3219013702"|"-15.7539504026"
"18"|"-47.3185485721"|"-15.7545751332"
"18"|"-47.3166235433"|"-15.7457926013"
"18"|"-47.314103252"|"-15.7472331671"
"18"|"-47.3128721158"|"-15.7380942436"
"18"|"-47.3187915886"|"-15.7329467125"
"18"|"-47.3167496233"|"-15.7288325329"
"18"|"-47.3198212936"|"-15.7203027709"
"18"|"-47.3123184431"|"-15.7071691201"
"18"|"-47.3126573105"|"-15.6945462909"
"18"|"-47.3197078971"|"-15.687005137"
"18"|"-47.3279573962"|"-15.6879184595"
"18"|"-47.3314899071"|"-15.6816839837"
"18"|"-47.3269304183"|"-15.673604237"
"18"|"-47.3291492884"|"-15.6559169395"
"18"|"-47.3265450917"|"-15.6488110821"
"18"|"-47.3330745427"|"-15.6299151611"
"18"|"-47.3224316372"|"-15.5979675507"
"18"|"-47.3158207549"|"-15.5944239368"
"18"|"-47.3172985313"|"-15.588565855"
"18"|"-47.3216566105"|"-15.5862725047"
"18"|"-47.3269883163"|"-15.5889308395"
"18"|"-47.344306747"|"-15.5816652243"
"18"|"-47.3741849868"|"-15.5778315455"
"18"|"-47.3794877899"|"-15.5732270732"
"18"|"-47.3804047294"|"-15.567387048"
"18"|"-47.3895714548"|"-15.5674261988"
"18"|"-47.4047681797"|"-15.5464469209"
"18"|"-47.417680763"|"-15.546830511"
"18"|"-47.4172973409"|"-15.500313657"
"18"|"-47.495909232"|"-15.5002990756"
"18"|"-47.5619621536"|"-15.500359794"
"18"|"-47.6619636241"|"-15.5004143418"
"18"|"-47.7719996016"|"-15.5004227605"
"18"|"-48.0360879412"|"-15.5002197963"
"18"|"-48.0531824936"|"-15.5001958773"
"18"|"-48.200492312"|"-15.5001708956"
"18"|"-48.2003320599"|"-15.5143826188"
"18"|"-48.200269762"|"-15.6218624878"
"18"|"-48.2189151587"|"-15.6226327355"
"18"|"-48.2329366673"|"-15.6391413867"
"18"|"-48.2363736711"|"-15.6590645145"
"18"|"-48.2407551359"|"-15.6844590509"
"18"|"-48.2407721233"|"-15.7069849727"
"18"|"-48.2326862438"|"-15.7095277749"
"18"|"-48.2180730933"|"-15.7080339063"
"18"|"-48.2074408237"|"-15.718343688"
"18"|"-48.2060200254"|"-15.7414521146"
"18"|"-48.2119128678"|"-15.7558088271"
"18"|"-48.2134914962"|"-15.7596557838"
"18"|"-48.2382197557"|"-15.7847313932"
"18"|"-48.2419323058"|"-15.7986861634"
"18"|"-48.2460987177"|"-15.7969603158"
"18"|"-48.267866374"|"-15.8069019822"
"18"|"-48.2809345437"|"-15.8234764679"
"18"|"-48.2828162339"|"-15.8295298215"
"18"|"-48.2870465645"|"-15.8431384781"
"18"|"-48.2780465674"|"-15.8741108374"
"18"|"-48.2724134891"|"-15.8807303178"
"18"|"-48.2771599288"|"-15.8915545181"
"18"|"-48.2743804698"|"-15.8930559178"
"18"|"-48.2773005138"|"-15.9063256865"
"18"|"-48.2705813152"|"-15.9117037751"
"18"|"-48.2732413499"|"-15.9209885287"
"18"|"-48.2769127652"|"-15.9226429729"
"18"|"-48.2767152792"|"-15.9305449485"
"18"|"-48.2681585631"|"-15.9328580285"
"18"|"-48.2618026815"|"-15.9286477459"
"18"|"-48.2611349006"|"-15.9292266382"
"18"|"-48.2524448604"|"-15.9367600166"
"18"|"-48.252459872"|"-15.9427117065"
"18"|"-48.252489061"|"-15.9541103619"
"18"|"-48.2610513624"|"-15.9670873412"
"18"|"-48.2601974888"|"-15.9777646065"
"18"|"-48.2648222733"|"-15.9948041087"
"18"|"-48.2728037392"|"-16.0084774806"
"18"|"-48.2715787709"|"-16.0287095058"
"18"|"-48.2787066329"|"-16.048824293"
"18"|"-48.2790752516"|"-16.0515531918"
"18"|"-48.0866334802"|"-16.0517621546"
"18"|"-48.0343670377"|"-16.0516264159"
"18"|"-48.0211047314"|"-16.0515903287"
"18"|"-47.9391536554"|"-16.0513474212"
"18"|"-47.8144664733"|"-16.0510345906"
"18"|"-47.6834284154"|"-16.0506281596"
"18"|"-47.6174721611"|"-16.0506585567"
"18"|"-47.3087596278"|"-16.050532168"
"18"|"-47.3057682302"|"-16.056002473"
"18"|"-47.3043423967"|"-16.0606805497"
"18"|"-47.3157074825"|"-16.0673308335"
"18"|"-47.311503291"|"-16.0684194565"
"18"|"-47.3081707819"|"-16.074816988"
"18"|"-47.3081535673"|"-16.0788381151"
"18"|"-47.3166094564"|"-16.0796300475"
"18"|"-47.3111174812"|"-16.0819659"
"18"|"-47.3112916609"|"-16.0881339797"
"18"|"-47.3222820136"|"-16.0903945245"
"18"|"-47.3233017331"|"-16.0855617257"
"18"|"-47.3240828485"|"-16.0852142229"
"18"|"-47.3292523363"|"-16.0904320121"
"18"|"-47.3330829076"|"-16.0858867093"
"18"|"-47.3370937816"|"-16.0935970105"
"18"|"-47.3315204138"|"-16.0943064678"
"18"|"-47.3338668246"|"-16.0978186998"
"18"|"-47.3318212745"|"-16.1074779085"
"18"|"-47.3389166112"|"-16.1143557007"
"18"|"-47.3365082723"|"-16.119488781"
"18"|"-47.3414338639"|"-16.1217673923"
"18"|"-47.3377094085"|"-16.1284849257"
"18"|"-47.3520181182"|"-16.1319601914"
"18"|"-47.3474717168"|"-16.1405619003"
"18"|"-47.3503217497"|"-16.1481294252"
"18"|"-47.3409036336"|"-16.1481005532"
"18"|"-47.3485731409"|"-16.1551052893"
"18"|"-47.3403744807"|"-16.1569450337"
"18"|"-47.3449595239"|"-16.1640681092"
"18"|"-47.3406297734"|"-16.1637906159"
"18"|"-47.3319038994"|"-16.1717403854"
"18"|"-47.3313511333"|"-16.1795868064"
"18"|"-47.3404592584"|"-16.1852576457"
"18"|"-47.3307344718"|"-16.184275715"
"18"|"-47.3299097668"|"-16.1959085403"
"18"|"-47.3362689854"|"-16.2015896623"
"18"|"-47.3251867029"|"-16.2071972046"
"18"|"-47.323471418"|"-16.2092208269"
"18"|"-47.3236825306"|"-16.2092877712"
"18"|"-47.3289847902"|"-16.2109663793"
"18"|"-47.330138693"|"-16.2143475017"
"18"|"-47.3224092319"|"-16.2313181384"
"18"|"-47.3288837527"|"-16.2491093081"
"18"|"-47.3337796163"|"-16.2485256858"
"18"|"-47.3348518641"|"-16.2580771104"
"18"|"-47.3449919437"|"-16.2655057324"
"18"|"-47.3508039436"|"-16.2747440916"
"18"|"-47.3476075586"|"-16.2872597024"
"18"|"-47.3561515151"|"-16.2937705458"
"18"|"-47.3529195751"|"-16.3066064356"
"18"|"-47.3580532281"|"-16.3111806109"
"18"|"-47.366221376"|"-16.3314992871"
"18"|"-47.3712541897"|"-16.3333287295"
"18"|"-47.3783653731"|"-16.3468737698"
"18"|"-47.4035647586"|"-16.3758277262"
"18"|"-47.4178518055"|"-16.3812491102"
"18"|"-47.4192696113"|"-16.3908608119"
"18"|"-47.427122446"|"-16.394161366"
"18"|"-47.4235741414"|"-16.4202175858"
"18"|"-47.4317878446"|"-16.4401426486"
"18"|"-47.4294683903"|"-16.4426612739"
"18"|"-47.4454023979"|"-16.4509187768"
"18"|"-47.4478804966"|"-16.4647004928"
"18"|"-47.4540174868"|"-16.4679002162"
"18"|"-47.4560994834"|"-16.4874061218"
"18"|"-47.4529347473"|"-16.490686696"
"18"|"-47.4578172947"|"-16.4987625519"
"18"|"-47.4585298062"|"-16.5022211752"
"18"|"-47.4588970343"|"-16.5040031259"
"18"|"-47.4571781424"|"-16.5080062002"
"18"|"-47.447601155"|"-16.5173659767"
"18"|"-47.4452936643"|"-16.529454917"
"18"|"-47.4420714209"|"-16.5292015887"
"18"|"-47.4443589586"|"-16.5407669073"
"18"|"-47.4304922037"|"-16.5411780457"
"18"|"-47.433985289"|"-16.5448558314"
"18"|"-47.4289844385"|"-16.5523800367"
"18"|"-47.4263219134"|"-16.5483400258"
"18"|"-47.4205135496"|"-16.5517936612"
"18"|"-47.413460997"|"-16.5481217155"
"18"|"-47.4058281852"|"-16.5556909259"
"18"|"-47.4056459638"|"-16.5566653744"
"18"|"-47.4123171214"|"-16.5584917581"
"18"|"-47.4129865776"|"-16.5622484382"
"18"|"-47.4092071061"|"-16.5608662176"
"18"|"-47.4123221354"|"-16.5655101188"
"18"|"-47.4091132285"|"-16.5668265187"
"18"|"-47.4128210482"|"-16.5758601582"
"18"|"-47.4007931859"|"-16.5722823888"
"18"|"-47.3939620346"|"-16.5741337976"
"18"|"-47.3963748396"|"-16.5799979826"
"18"|"-47.3868461849"|"-16.5888635905"
"18"|"-47.386899499"|"-16.5790302187"
"18"|"-47.3864961628"|"-16.5788991078"
"18"|"-47.3764666565"|"-16.5802344094"
"18"|"-47.374448615"|"-16.5937975216"
"18"|"-47.3761216922"|"-16.5992328175"
"18"|"-47.3669260812"|"-16.601090064"
"18"|"-47.3646204981"|"-16.5947197657"
"18"|"-47.3556751525"|"-16.5896017068"
"18"|"-47.3507340171"|"-16.5933525639"
"18"|"-47.3428031324"|"-16.5931795224"
"18"|"-47.3429000874"|"-16.5981559306"
"18"|"-47.3369075484"|"-16.597973441"
"18"|"-47.3384278477"|"-16.603835961"
"18"|"-47.3338561603"|"-16.6081882087"
"18"|"-47.33790286"|"-16.6116632148"
"18"|"-47.3342909032"|"-16.6171296317"
"18"|"-47.3204994054"|"-16.6070621181"
"18"|"-47.3184877188"|"-16.6035593303"
"18"|"-47.3153552066"|"-16.6075762963"
"18"|"-47.3199227571"|"-16.6181346623"
"18"|"-47.3162182858"|"-16.6166057744"
"18"|"-47.3044087802"|"-16.6240794366"
"18"|"-47.3070482577"|"-16.6321164075"
"18"|"-47.3015396009"|"-16.62700612"
"18"|"-47.294627611"|"-16.6265644645"
"18"|"-47.294043461"|"-16.6367692276"
"18"|"-47.2866603545"|"-16.6350639569"
"18"|"-47.2838761783"|"-16.6392706452"
"18"|"-47.2836184"|"-16.639854259"
"18"|"-47.2869598196"|"-16.6444198262"
"18"|"-47.2782606044"|"-16.6482106905"
"18"|"-47.2771817323"|"-16.6600493498"
"18"|"-47.2719039278"|"-16.6637090961"
"18"|"-47.2657897141"|"-16.6599013149"
"18"|"-47.2638497064"|"-16.6622902167"
"18"|"-47.2601543915"|"-16.6556413088"
"18"|"-47.2593171638"|"-16.6556313103"
"18"|"-47.2537971443"|"-16.6636632963"
"18"|"-47.2597638577"|"-16.6677910791"
"18"|"-47.2501021268"|"-16.6668155377"
"18"|"-47.2483529655"|"-16.6751408513"
"18"|"-47.2589022079"|"-16.678975291"
"18"|"-47.2551763662"|"-16.686750606"
"18"|"-47.2465488019"|"-16.6824678276"
"18"|"-47.2456491111"|"-16.7009723459"
"18"|"-47.2514277686"|"-16.7054987417"
"18"|"-47.2486863685"|"-16.7087412594"
"18"|"-47.241493258"|"-16.7045207008"
"18"|"-47.2383454692"|"-16.7091168357"
"18"|"-47.2275965197"|"-16.7134852062"
"18"|"-47.2232973437"|"-16.7226674722"
"18"|"-47.2230384708"|"-16.7314194512"
"18"|"-47.231041584"|"-16.7343755589"
"18"|"-47.2264846248"|"-16.7416858737"
"18"|"-47.2344555157"|"-16.7446847593"
"18"|"-47.2359358246"|"-16.7553859093"
"18"|"-47.2320422079"|"-16.7650795654"
"18"|"-47.2233768676"|"-16.7618215134"
"18"|"-47.2298721987"|"-16.7674901344"
"18"|"-47.2308511099"|"-16.7754096078"
"18"|"-47.2171779755"|"-16.7800671516"
"18"|"-47.2194271705"|"-16.7868988406"
"18"|"-47.2163496641"|"-16.7936030391"
"18"|"-47.2190119103"|"-16.7969655472"
"18"|"-47.2156241211"|"-16.8021241847"
"18"|"-47.2197255415"|"-16.8045877977"
"18"|"-47.2201280486"|"-16.806826139"
"18"|"-47.2191924912"|"-16.808895871"
"18"|"-47.2074296596"|"-16.8198434356"
"18"|"-47.2127310893"|"-16.8231112161"
"18"|"-47.2120863726"|"-16.8278854025"
"18"|"-47.1934712469"|"-16.8252062604"
"18"|"-47.2059096903"|"-16.8398682385"
"18"|"-47.2003180288"|"-16.8602186057"
"18"|"-47.2011172043"|"-16.8620208335"
"18"|"-47.2092892086"|"-16.8654924982"
"18"|"-47.2076525528"|"-16.87605782"
"18"|"-47.2008533408"|"-16.8753744969"
"18"|"-47.2008511327"|"-16.882306746"
"18"|"-47.19312664"|"-16.8831587083"
"18"|"-47.1945724912"|"-16.8873412218"
"18"|"-47.2023197692"|"-16.8901687181"
"18"|"-47.2012964384"|"-16.8946437374"
"18"|"-47.1936077851"|"-16.8983207106"
"18"|"-47.1966706054"|"-16.9094954703"
"18"|"-47.1820207737"|"-16.9022699144"
"18"|"-47.1794610408"|"-16.9051657638"
"18"|"-47.1728226917"|"-16.9184961058"
"18"|"-47.1667251462"|"-16.9155352725"
"18"|"-47.1641690246"|"-16.9185052888"
"18"|"-47.1601890062"|"-16.9220872546"
"18"|"-47.1743210641"|"-16.9328886587"
"18"|"-47.1694618714"|"-16.9355317337"
"18"|"-47.168291042"|"-16.9411903689"
"18"|"-47.1643435102"|"-16.93812092"
"18"|"-47.1568768019"|"-16.9414206691"
"18"|"-47.1665388318"|"-16.9526370832"
"18"|"-47.1526004132"|"-16.9550687856"
"18"|"-47.1523443021"|"-16.955861567"
"18"|"-47.1582965809"|"-16.9646982566"
"18"|"-47.1515982099"|"-16.9675013357"
"18"|"-47.1441276018"|"-16.9654346751"
"18"|"-47.1425639941"|"-16.9720913705"
"18"|"-47.1275122438"|"-16.9788569808"
"18"|"-47.1265533522"|"-16.9805664336"
"18"|"-47.1314859066"|"-16.991548689"
"18"|"-47.1510718786"|"-16.9973517299"
"18"|"-47.1401231963"|"-16.9971725833"
"18"|"-47.1402346013"|"-17.0047131678"
"18"|"-47.14409518"|"-17.0038051014"
"18"|"-47.1447124184"|"-17.0097234565"
"18"|"-47.1327376096"|"-17.0053342956"
"18"|"-47.1317078912"|"-17.0104357061"
"18"|"-47.1406251853"|"-17.0173382159"
"18"|"-47.1383760095"|"-17.0199926749"
"18"|"-47.1443424477"|"-17.0251865725"
"18"|"-47.1489294197"|"-17.0241385042"
"18"|"-47.1469296981"|"-17.0307849226"
"18"|"-47.1489613796"|"-17.0316163108"
"18"|"-47.1520766787"|"-17.0321338069"
"18"|"-47.1549872411"|"-17.0263235011"
"18"|"-47.1571269926"|"-17.0338163038"
"18"|"-47.1603756179"|"-17.0305071182"
"18"|"-47.1620509145"|"-17.03439963"
"18"|"-47.1623211975"|"-17.0360857471"
"18"|"-47.1634395486"|"-17.0412099314"
"18"|"-47.1684079099"|"-17.0391438029"
"18"|"-47.1650104"|"-17.0450621655"
"18"|"-47.1669190285"|"-17.0474918935"
"18"|"-47.1789882569"|"-17.0394960064"
"18"|"-47.1802593671"|"-17.0350740425"
"18"|"-47.1843980068"|"-17.0359601491"
"18"|"-47.1816833017"|"-17.0528204971"
"18"|"-47.1761752133"|"-17.0541877351"
"18"|"-47.176124383"|"-17.0558146859"
"18"|"-47.1820433269"|"-17.0639541504"
"18"|"-47.1873747374"|"-17.0576913384"
"18"|"-47.1902367086"|"-17.0617013484"
"18"|"-47.1961531324"|"-17.0600668864"
"18"|"-47.1962053685"|"-17.0666352449"
"18"|"-47.1915878383"|"-17.0664635864"
"18"|"-47.1909856187"|"-17.0696260997"
"18"|"-47.1980415031"|"-17.0722597075"
"18"|"-47.205486548"|"-17.0706805206"
"18"|"-47.2078157219"|"-17.0668530014"
"18"|"-47.2103243638"|"-17.0739255239"
"18"|"-47.2076265818"|"-17.0803547204"
"18"|"-47.2237391764"|"-17.0756927273"
"18"|"-47.2237341905"|"-17.0825452537"
"18"|"-47.2288258828"|"-17.0790327305"
"18"|"-47.2341270351"|"-17.0823527332"
"18"|"-47.2306950767"|"-17.0863596996"
"18"|"-47.2243394787"|"-17.0857310982"
"18"|"-47.2296809103"|"-17.0896508253"
"18"|"-47.2394962392"|"-17.0836896725"
"18"|"-47.2430451575"|"-17.0868277334"
"18"|"-47.2476757326"|"-17.0817685384"
"18"|"-47.2481232701"|"-17.0985544354"
"18"|"-47.2542655316"|"-17.098314145"
"18"|"-47.2564633129"|"-17.093142732"
"18"|"-47.2592877913"|"-17.1007585892"
"18"|"-47.264403651"|"-17.0975405115"
"18"|"-47.2658803605"|"-17.1136083482"
"18"|"-47.2735403892"|"-17.1035752395"
"18"|"-47.2819054667"|"-17.1148930447"
"18"|"-47.2750954287"|"-17.1178297357"
"18"|"-47.2758771113"|"-17.1230836432"
"18"|"-47.2821199288"|"-17.1227605745"
"18"|"-47.2762949007"|"-17.1274017145"
"18"|"-47.2833707864"|"-17.1305778243"
"18"|"-47.2826569209"|"-17.1440992664"
"18"|"-47.2957656054"|"-17.1386225536"
"18"|"-47.304122621"|"-17.1469284027"
"18"|"-47.30292624"|"-17.1544506561"
"18"|"-47.3073221112"|"-17.1590123318"
"18"|"-47.3109887752"|"-17.1463181095"
"18"|"-47.3236297095"|"-17.1556295098"
"18"|"-47.3276269424"|"-17.1483336408"
"18"|"-47.332007261"|"-17.1543914334"
"18"|"-47.329374197"|"-17.158477843"
"18"|"-47.33385174"|"-17.1652925827"
"18"|"-47.3519332482"|"-17.1664981081"
"18"|"-47.3484343569"|"-17.1762234298"
"18"|"-47.3531516179"|"-17.180230936"
"18"|"-47.3401232153"|"-17.1873868217"
"18"|"-47.3427346256"|"-17.1895498805"
"18"|"-47.3495724406"|"-17.1862240213"
"18"|"-47.3566227689"|"-17.1886223503"
"18"|"-47.3629914167"|"-17.1864926077"
"18"|"-47.3567952826"|"-17.194678762"
"18"|"-47.3501796881"|"-17.1964979483"
"18"|"-47.3504469272"|"-17.2037851978"
"18"|"-47.3510738789"|"-17.2052927024"
"18"|"-47.3560200164"|"-17.2026379605"
"18"|"-47.360791718"|"-17.2046193478"
"18"|"-47.3641270327"|"-17.2120060362"
"18"|"-47.3625939895"|"-17.2227080244"
"18"|"-47.3724837647"|"-17.2174652076"
"18"|"-47.3744071101"|"-17.2172918699"
"18"|"-47.3735173903"|"-17.2212282755"
"18"|"-47.3785510313"|"-17.2199749277"
"18"|"-47.3852655338"|"-17.2270488306"
"18"|"-47.3789613457"|"-17.2362780446"
"18"|"-47.386448068"|"-17.2397352655"
"18"|"-47.3818794349"|"-17.2433563992"
"18"|"-47.3864839226"|"-17.2498061371"
"18"|"-47.3960128582"|"-17.2427649808"
"18"|"-47.4067568226"|"-17.2456830267"
"18"|"-47.4110157463"|"-17.2492319209"
"18"|"-47.4082171346"|"-17.2575800136"
"18"|"-47.4222936186"|"-17.2596119386"
"18"|"-47.4230730733"|"-17.2621069466"
"18"|"-47.4170524842"|"-17.26462919"
"18"|"-47.4168894283"|"-17.2649753027"
"18"|"-47.4169772119"|"-17.2674747565"
"18"|"-47.4175933317"|"-17.2697261528"
"18"|"-47.4344056759"|"-17.2762180894"
"18"|"-47.4327167914"|"-17.2834872869"
"18"|"-47.4254964673"|"-17.2836298014"
"18"|"-47.4213656199"|"-17.2896312211"
"18"|"-47.4201772946"|"-17.2971143073"
"18"|"-47.4207428621"|"-17.3010426545"
"18"|"-47.4293184876"|"-17.3080371089"
"18"|"-47.4216581771"|"-17.3159677093"
"18"|"-47.4241376545"|"-17.3240260684"
"18"|"-47.4365816113"|"-17.3181574109"
"18"|"-47.4418780446"|"-17.323013808"
"18"|"-47.4502936566"|"-17.32405324"
"18"|"-47.4509600604"|"-17.3290996467"
"18"|"-47.4549625895"|"-17.3306829783"
"18"|"-47.4407367003"|"-17.347702237"
"18"|"-47.4470078551"|"-17.3492700086"
"18"|"-47.4510570392"|"-17.3451194294"
"18"|"-47.4599884836"|"-17.3441507973"
"18"|"-47.4578265412"|"-17.3517230524"
"18"|"-47.4626526903"|"-17.3549688886"
"18"|"-47.4642227015"|"-17.3555052765"
"18"|"-47.4721724533"|"-17.345214111"
"18"|"-47.4879014527"|"-17.3495057633"
"18"|"-47.4907689613"|"-17.3448251845"
"18"|"-47.4950203776"|"-17.3448457319"
"18"|"-47.4985720482"|"-17.3358209686"
"18"|"-47.5098704462"|"-17.3319889877"
"18"|"-47.5108623867"|"-17.327064245"
"18"|"-47.5113187787"|"-17.3271453555"
"18"|"-47.5121007446"|"-17.3349426057"
"18"|"-47.5087365632"|"-17.3382215135"
"18"|"-47.5045426453"|"-17.3372962404"
"18"|"-47.5216250103"|"-17.3528129325"
"18"|"-47.5195505607"|"-17.3566935067"
"18"|"-47.5139369124"|"-17.3562087936"
"18"|"-47.5144530659"|"-17.3747263625"
"18"|"-47.5185153156"|"-17.3753480236"
"18"|"-47.5186869939"|"-17.3803213754"
"18"|"-47.5256484332"|"-17.3829752607"
"18"|"-47.530459564"|"-17.3775846754"
"18"|"-47.532265972"|"-17.3811202408"
"18"|"-47.5283740183"|"-17.3886080544"
"18"|"-47.5387726968"|"-17.3887999793"
"18"|"-47.5332732288"|"-17.3944186223"
"18"|"-47.5320718466"|"-17.4012478171"
"18"|"-47.5239604175"|"-17.4069200765"
"18"|"-47.5246601536"|"-17.4113595363"
"18"|"-47.5247771004"|"-17.4121012056"
"18"|"-47.5372943951"|"-17.4082578333"
"18"|"-47.53571745"|"-17.4127292421"
"18"|"-47.5298229699"|"-17.41383148"
"18"|"-47.5276621442"|"-17.4240370782"
"18"|"-47.5232404442"|"-17.4217543005"
"18"|"-47.5213751589"|"-17.423870701"
"18"|"-47.5271263195"|"-17.4297354341"
"18"|"-47.5272707875"|"-17.4403640849"
"18"|"-47.5402981053"|"-17.4458640801"
"18"|"-47.5411317397"|"-17.4543032769"
"18"|"-47.5356411516"|"-17.4556313482"
"18"|"-47.5142535247"|"-17.4608039095"
"18"|"-47.512009649"|"-17.4737845183"
"18"|"-47.5031804424"|"-17.4817765101"
"18"|"-47.5056788157"|"-17.4930134919"
"18"|"-47.5028488476"|"-17.516552197"
"18"|"-47.500818008"|"-17.5197694353"
"18"|"-47.4958004875"|"-17.5253002993"
"18"|"-47.4924363015"|"-17.5264389213"
"18"|"-47.4779770101"|"-17.5116586163"
"18"|"-47.4774636736"|"-17.5117308398"
"18"|"-47.4668478183"|"-17.5335667761"
"18"|"-47.4635005784"|"-17.5354245674"
"18"|"-47.4573685989"|"-17.5375445874"
"18"|"-47.453558018"|"-17.5371948713"
"18"|"-47.4463540689"|"-17.5307751391"
"18"|"-47.4141482856"|"-17.5215226675"
"18"|"-47.3997226186"|"-17.5129348856"
"18"|"-47.3848522477"|"-17.5143449201"
"18"|"-47.3744844232"|"-17.5239196987"
"18"|"-47.3513245577"|"-17.5269419777"
"18"|"-47.3308774765"|"-17.5248403431"
"18"|"-47.3207893691"|"-17.5311617756"
"18"|"-47.3140549086"|"-17.5440921154"
"18"|"-47.3065698907"|"-17.5584594065"
"18"|"-47.2838103396"|"-17.5775795232"
"18"|"-47.2757678308"|"-17.5978537821"
"18"|"-47.2668180746"|"-17.6090885643"
"18"|"-47.2639147467"|"-17.6204577795"
"18"|"-47.2682137004"|"-17.6377150582"
"18"|"-47.2786821155"|"-17.644226451"
"18"|"-47.2813249297"|"-17.6532456464"
"18"|"-47.2784554717"|"-17.6555923276"
"18"|"-47.2798507649"|"-17.6585387248"
"18"|"-47.275789352"|"-17.6596212369"
"18"|"-47.2709871151"|"-17.6672998863"
"18"|"-47.2703618486"|"-17.6744715812"
"18"|"-47.2865455856"|"-17.6842149192"
"18"|"-47.2982978835"|"-17.6840048952"
"18"|"-47.3014337477"|"-17.6889243519"
"18"|"-47.2994654071"|"-17.6914551987"
"18"|"-47.3055968355"|"-17.6913418528"
"18"|"-47.3136316263"|"-17.6990165879"
"18"|"-47.3120441429"|"-17.7115158046"
"18"|"-47.3177914349"|"-17.7266347388"
"18"|"-47.3369863047"|"-17.737422519"
"18"|"-47.3426763568"|"-17.7444586452"
"18"|"-47.342404982"|"-17.7517897842"
"18"|"-47.3345932755"|"-17.756800374"
"18"|"-47.3364030185"|"-17.7609859416"
"18"|"-47.332658562"|"-17.7666190257"
"18"|"-47.3431530926"|"-17.7750543142"
"18"|"-47.3407711414"|"-17.7790371116"
"18"|"-47.3544273593"|"-17.7875379495"
"18"|"-47.3541790378"|"-17.7937388065"
"18"|"-47.3483923428"|"-17.7979649449"
"18"|"-47.3529354428"|"-17.8048766283"
"18"|"-47.357957143"|"-17.8053427312"
"18"|"-47.3505751636"|"-17.811260268"
"18"|"-47.3519874033"|"-17.8151341685"
"18"|"-47.3632924806"|"-17.8169719306"
"18"|"-47.3644261132"|"-17.8234969527"
"18"|"-47.3730072939"|"-17.8299491819"
"18"|"-47.3668730993"|"-17.8353717143"
"18"|"-47.3622678302"|"-17.8531134563"
"18"|"-47.3580439254"|"-17.858382651"
"18"|"-47.3594831181"|"-17.8660432322"
"18"|"-47.3536550354"|"-17.8709218731"
"18"|"-47.3587789929"|"-17.8872135902"
"18"|"-47.3557737058"|"-17.891851669"
"18"|"-47.3580748323"|"-17.8920813875"
"18"|"-47.3570126157"|"-17.8977875219"
"18"|"-47.3467825498"|"-17.8979783764"
"18"|"-47.3455592107"|"-17.8989756048"
"18"|"-47.3433842057"|"-17.9031375691"
"18"|"-47.3441486678"|"-17.9089717559"
"18"|"-47.3383536379"|"-17.9124856694"
"18"|"-47.3441020216"|"-17.9184779024"
"18"|"-47.3423272952"|"-17.9218329185"
"18"|"-47.3447384198"|"-17.9208734656"
"18"|"-47.3393478452"|"-17.9281632257"
"18"|"-47.3405403732"|"-17.9374060355"
"18"|"-47.3372592437"|"-17.9387588248"
"18"|"-47.336871734"|"-17.9354488133"
"18"|"-47.3345106167"|"-17.9396121668"
"18"|"-47.3336242481"|"-17.9515219351"
"18"|"-47.3137927561"|"-17.9632231294"
"18"|"-47.3139036204"|"-17.9770406805"
"18"|"-47.3212658963"|"-17.9797387313"
"18"|"-47.3228984173"|"-17.9844929123"
"18"|"-47.3197445112"|"-17.9859745908"
"18"|"-47.3191242515"|"-17.9960346294"
"18"|"-47.3155431157"|"-17.9953915786"
"18"|"-47.3114895017"|"-18.0060546819"
"18"|"-47.296795247"|"-18.0093916682"
"18"|"-47.2939602453"|"-18.01703198"
"18"|"-47.2972122186"|"-18.0205319865"
"18"|"-47.2956797219"|"-18.0265900676"
"18"|"-47.3007303112"|"-18.0270208924"
"18"|"-47.2930144348"|"-18.0301792529"
"18"|"-47.2867135882"|"-18.0427851457"
"18"|"-47.2839427328"|"-18.0409473666"
"18"|"-47.2831522102"|"-18.0582335434"
"18"|"-47.292403672"|"-18.0640582686"
"18"|"-47.2975987008"|"-18.0618196387"
"18"|"-47.3054923673"|"-18.0636965742"
"18"|"-47.3023812581"|"-18.0737332843"
"18"|"-47.3102938001"|"-18.0694685303"
"18"|"-47.322714159"|"-18.0696893394"
"18"|"-47.3433720953"|"-18.0808082277"
"18"|"-47.346823523"|"-18.0882374149"
"18"|"-47.3577419201"|"-18.0850196032"
"18"|"-47.3613289125"|"-18.0962104706"
"18"|"-47.3546563706"|"-18.0968177085"
"18"|"-47.3558258409"|"-18.1051113479"
"18"|"-47.3658781344"|"-18.1078160597"
"18"|"-47.3694678963"|"-18.1152524688"
"18"|"-47.3839293845"|"-18.1177443932"
"18"|"-47.3860413503"|"-18.1212107905"
"18"|"-47.3937358337"|"-18.1162385344"
"18"|"-47.3957672599"|"-18.1271438483"
"18"|"-47.4072684558"|"-18.1317502308"
"18"|"-47.405407896"|"-18.1352824698"
"18"|"-47.3964861761"|"-18.1373749956"
